,dataset1,architecture1,seed1,step1,layer1,dataset2,architecture2,seed2,step2,layer2,PWCCA,mean_sq_cca_corr,mean_cca_corr,CKA,Procrustes,PredDist_0,PredDist_1e-07,PredDist_1e-06,PredDist_1e-05,PredDist_0.0001,PredDist_0.001,PredDist_0.01,PredDist_0.1,PredDist_1,PredDist_10.0,PredDist_100.0,PredDist_1000.0,QNLI_diff,SST-2_diff
1892,mnli_matched_100,base,2,2000000,0,mnli_matched_100,base,6,2000000,8,0.3191300086254403,0.5790402493066062,0.4263592461510647,0.3228426378578275,0.6062772317972609,889.4061558812126,886.5908654658139,874.9749321186827,788.4091764323435,490.9570151691008,137.9241118517605,12.057999156091906,0.4089115915969213,0.0064802346870897,6.929936909121708e-05,6.978850689577319e-07,6.983784868361168e-09,0.2565745316980903,0.18845565749235482
1893,mnli_matched_100,base,2,2000000,0,mnli_matched_100,base,6,2000000,9,0.3335930635943591,0.594705073224755,0.4386185216966062,0.3594673085431455,0.6575684897382281,913.4692189340644,910.6904487089724,899.1983388804925,813.572749275826,515.2174399711852,147.8266921084981,13.225333412806073,0.4490343701599505,0.0069555441597903,7.406620892233716e-05,7.455493624668765e-07,7.460421662464614e-09,0.25352370492403453,0.21444954128440363
1894,mnli_matched_100,base,2,2000000,0,mnli_matched_100,base,6,2000000,10,0.3481937887628159,0.6096518876782908,0.4498202169202741,0.3883998028873047,0.686891430491573,936.4235191591974,933.6700526702303,922.1819522331314,836.4638484615615,534.1205659353757,154.55425711432065,13.932046640400085,0.474801639545656,0.0073812112705594,7.86384318662449e-05,7.916142993851165e-07,7.921416678449325e-09,0.26591006162670094,0.2236238532110092
1895,mnli_matched_100,base,2,2000000,0,mnli_matched_100,base,6,2000000,11,0.3599797424734094,0.6216528066272606,0.4588726922799241,0.3760092013593199,0.7015080704244849,954.8589472202016,952.1379306200148,940.6286451013076,854.6414161285827,548.6072237811433,159.44083260505053,14.33408551584817,0.4637672913205511,0.0070856875802604,7.536214118125125e-05,7.585082247532056e-07,7.590010419024135e-09,0.261699920678504,0.2580275229357798
1896,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,0,0.1891019566072869,0.3854688498406379,0.2753231319468411,0.1002717027126248,0.2710706323397931,592.0781124051484,588.8361173746016,575.0279559133032,482.0418371180525,252.5894510843176,64.48689038916262,5.433250346220351,0.1541042182754821,0.0022000507713408,2.3238652700668927e-05,2.3373792403276653e-07,2.3387430199451967e-09,0.010555860638232994,0.04587155963302747
1897,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,1,0.1751987331094331,0.3888724201139519,0.2748174694187965,0.083160919104113,0.2397694832155865,597.3092872888735,594.3018631435741,582.0601131814861,491.8757363019655,248.7200219570876,59.44029049352278,4.747206550077628,0.1307113063529457,0.0017694249983177,1.8514810288691632e-05,1.860387802346532e-07,1.8612861595610038e-09,0.020501555921654924,0.013761467889908396
1898,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,2,0.1913951632635316,0.4149170300670355,0.2940956716023345,0.0865030276145613,0.2599807364027298,637.313996033945,634.3900049323471,622.818860447939,534.8831775483574,277.7416744643542,66.17161043724482,5.084548240672408,0.1338690927130028,0.0018238152438496,1.9118973308527703e-05,1.9214725595869881e-07,1.922438458748597e-09,0.012752455915553185,0.0026758409785933024
1899,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,3,0.2078954438090952,0.4392533515571563,0.3127792731931847,0.1093419040896281,0.3002457846452868,674.6920799161458,671.8270854510715,660.5786969342382,573.7853569191839,306.8559621405841,75.33148653212137,5.988489948201163,0.1626708311902214,0.0022778847696201,2.398488169117952e-05,2.41162173598648e-07,2.412946803177921e-09,0.012996522057477589,0.025229357798165264
1900,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,4,0.2271848458507311,0.4665685404106775,0.3341313203547364,0.1402817687418635,0.3491054514545422,716.6508109119757,713.828138094505,702.7156782370207,616.0543243808231,337.96967687231177,84.56673281315213,7.026031603624446,0.2088054451452246,0.0030850276497265,3.281919517047287e-05,3.303622812157479e-07,3.305815400087076e-09,0.01049484410275181,0.06766055045871566
1901,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,5,0.2440650700405757,0.4890194681556825,0.3518629443545514,0.1750084293639172,0.3902386732538636,751.1340413914819,748.3535484426226,737.4892397883585,652.1067757724375,367.57326434683296,94.03591213632068,7.844793151874814,0.2446436454081257,0.0035813825266742,3.782238783806157e-05,3.803922498791799e-07,3.8061081700830735e-09,0.15217523948990175,0.0584862385321101
1902,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,6,0.2657080459251189,0.5177715028563774,0.3749493119790348,0.2238009711663702,0.4535806331493324,795.299286699633,792.6271699320014,782.2136345010233,699.7304402060031,410.2214991754085,107.8866984493919,9.143002681683464,0.2902161736250289,0.0042683970755984,4.511398849548412e-05,4.537669331140765e-07,4.540317761524665e-09,0.2208798584416377,0.16131498470948014
1903,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,7,0.2858687771383352,0.5436177729662692,0.395940665775344,0.2475394521442629,0.5031618934819944,834.9966021990837,832.3695133613396,822.1991972511051,741.3148705801536,447.2888728730313,119.653253211717,10.064625885873165,0.3154786180471663,0.0046637031441248,4.935339611749579e-05,4.964751380399025e-07,4.967716965397279e-09,0.23643907498932204,0.14717125382263008
1904,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,8,0.3035352163521206,0.5638830499543506,0.4119920978889468,0.2712790477692496,0.5479426796216975,866.1250878868937,863.4915238216905,853.4272071265689,773.2308442572753,475.8935136210754,129.84575048615224,10.890667579948644,0.3451739108169043,0.0052210231715704,5.545065535298848e-05,5.580202738157742e-07,5.583746095218101e-09,0.23448654585392636,0.17622324159021419
1905,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,9,0.3182509663277089,0.5798932905059491,0.4245875574898746,0.3139884504844208,0.601194174783978,890.717871534961,888.1626521219675,878.2419229473055,799.1137329390158,500.9871286061564,140.10717925599505,12.108607170226662,0.3882476077325475,0.0057990377252132,6.144359136447359e-05,6.18172784491389e-07,6.1854954566165974e-09,0.2314357190798706,0.202217125382263
1906,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,10,0.3336940284390119,0.5956050680984541,0.436577015957118,0.3491810042575803,0.6352368465940876,914.8473487670506,912.296158550878,902.3786256903292,823.154625900519,521.0244277252489,147.50526268377567,12.922595262408134,0.4186034158616769,0.0063168023559178,6.704189587016374e-05,6.746158315843594e-07,6.750390209666541e-09,0.243822075782537,0.21139143730886856
1907,mnli_matched_100,base,2,2000000,1,mnli_matched_100,base,6,2000000,11,0.3462300969187974,0.6084364764738268,0.4466050470942818,0.3447744433953952,0.6564103034900126,934.5577861355112,932.0626698764456,922.1217846677472,842.6082547439023,536.6527119049008,153.16598767373307,13.479393455906312,0.4148526058196781,0.0061619569052494,6.532270342086471e-05,6.572480984498037e-07,6.5765365994721995e-09,0.23961193483434007,0.24579510703363916
1908,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,0,0.2303639205393706,0.4289889824896491,0.308446280073106,0.138022029474634,0.3404435148446436,658.9249430143367,655.7479997341737,642.2423462357502,548.835922363978,296.92960915511094,77.6475922478786,6.989247766513969,0.2084137690470286,0.002931045927574,3.07771005278697e-05,3.09348879537415e-07,3.0950786619589923e-09,0.015254133870278852,0.07071865443425074
1909,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,1,0.1943854946643457,0.4191109207701197,0.2975085876664964,0.0968270747214949,0.2733417106803639,643.7551970378656,640.8518120705987,629.2550923283848,540.965341242491,281.16922462076195,67.29347772698378,5.484117531499695,0.153057931087748,0.0019820079113583,2.0494899858888627e-05,2.056597841017346e-07,2.0573124470063847e-09,0.02519982915370078,0.011085626911314872
1910,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,2,0.1939004485100006,0.4234002894672056,0.2994851068784031,0.0836138224590269,0.2600516101108641,650.344305285,647.5534771247641,636.9101252109248,553.1356040389096,288.5658699633872,66.73074321629,5.064009262032698,0.1315476268207447,0.0016905235936964,1.7497927060194127e-05,1.7561035392187408e-07,1.7567387610229715e-09,0.017450729147599042,0.022171253822629966
1911,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,3,0.2025535412384407,0.4357171398879541,0.3085421780974625,0.0897594495803131,0.2717736151924415,669.2608322727734,666.5454734550373,656.3425371935206,574.673376286657,304.5414490275259,70.48528568540706,5.276684648863306,0.1352217915119236,0.0017781380935978,1.85181420086563e-05,1.8597776318678168e-07,1.8605804779025281e-09,0.017694795289523446,0.0003822629969419955
1912,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,4,0.2187834628383755,0.4587508505748374,0.3266006933793952,0.1197296967117148,0.3133740559058409,704.643111621747,702.0023810989043,692.0055310600317,611.0198827148752,331.679778259988,78.37428475157466,6.184006513988454,0.1759695169247952,0.0025582834558839,2.723254614689992e-05,2.741625792380952e-07,2.7434838329453983e-09,0.015193117334797668,0.042813455657492394
1913,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,5,0.2343014871338149,0.4788415255453229,0.3423349039045003,0.1515460085913492,0.3520447674536167,735.4990914651627,732.9067782748092,723.2185541653079,643.9700133522356,359.53751647338913,87.53148686485088,6.998416745413682,0.2064548995619732,0.002904701702654,3.0497975338096816e-05,3.06543178405868e-07,3.0670074124854833e-09,0.1474769662578559,0.033639143730886834
1914,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,6,0.2544419102771003,0.5054649311563464,0.3636887249545668,0.1915890654694308,0.4093205492761254,776.3958415061134,773.8694789056127,764.6837976508225,688.72422415615,400.46930380027857,100.88785854158432,8.206805328502284,0.2427037918639938,0.0033370511050142,3.482582196263917e-05,3.498045224687524e-07,3.499601241279537e-09,0.21618158520959185,0.13646788990825687
1915,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,7,0.27293789541816,0.5298599045858858,0.3833595512542808,0.2088722365410972,0.4529828267345603,813.8639147785709,811.3942424494173,802.4864566662828,728.3786550235516,436.2374984994051,112.00779570057932,9.003890102914422,0.2613513325010038,0.0036001696365926,3.760052136710294e-05,3.777073803633908e-07,3.778787019569752e-09,0.23174080175727618,0.12232415902140681
1916,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,8,0.2899898666174116,0.549968466617726,0.3993016866726443,0.232956434624621,0.4975305634047891,844.7537060892926,842.301617403853,833.516303103393,760.2146273526321,464.9895567860672,122.25543956265273,9.844446593960306,0.2907610949528512,0.0041486931394129,4.362621487003895e-05,4.385616122396339e-07,4.387932853477006e-09,0.2297882726218805,0.15137614678899092
1917,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,9,0.3050249204002804,0.5664022635554868,0.4121991815964373,0.2741830211241022,0.5507987513724582,869.9965990146118,867.6038086042395,858.9755500039771,786.8351068163066,490.8937593640509,132.82172824734084,11.090447141164177,0.3325730760860942,0.0046499458755459,4.8676591488388616e-05,4.890882351498432e-07,4.893220208045763e-09,0.22673744584782474,0.17737003058103973
1918,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,10,0.3213614315534232,0.5831039720229805,0.4252546976795887,0.3106372342053545,0.590395976823759,895.6457017111031,893.2491837734977,884.6274163173348,812.4095437395362,512.3948181896396,141.08188072082945,12.05157517404919,0.3658377836464197,0.0051557865276559,5.403964449064308e-05,5.430464689232201e-07,5.4331327258314955e-09,0.23912380255049115,0.1865443425076453
1919,mnli_matched_100,base,2,2000000,2,mnli_matched_100,base,6,2000000,11,0.3348468787836951,0.5971810259580481,0.436265581737474,0.3139477955634574,0.6195759161716112,917.2687403251288,914.9359159472322,906.288654673665,833.7558245074417,529.6739914855439,147.69523424999585,12.806815929904133,0.3709956316193189,0.0051210402879728,5.355321249180777e-05,5.380364072477851e-07,5.3828856813831994e-09,0.2349136616022942,0.2209480122324159
1920,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,0,0.2690334772468936,0.4698078706365749,0.3402844333962758,0.1694041393140817,0.405138502397949,721.6239374014799,718.5111643164076,705.1642899474884,611.6100598770819,342.1516279332043,91.16351283454668,8.32952004201806,0.2519199534179586,0.0036090255548665,3.804168553389167e-05,3.825276570656154e-07,3.827404635389392e-09,0.00793214961254507,0.11238532110091737
1921,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,1,0.2297170005446398,0.4552081597250687,0.3254870422435879,0.1190857857415691,0.331224057018358,699.1993536306629,696.3630190553473,685.1247526721281,597.9814912075394,323.4608440686774,80.03605414742125,6.734070379828033,0.1892129941948845,0.0024656804534072,2.5534760888200824e-05,2.5627657706071346e-07,2.563700194712353e-09,0.0020135456708768595,0.0527522935779815
1922,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,2,0.211511340463727,0.4464448306236602,0.3168942171755377,0.0904021708976889,0.2900760544107776,685.7414200543425,683.0259119521318,672.8896038992692,591.456270204867,316.980025251022,73.96602710300246,5.706395463453205,0.1480464407942456,0.0018643239667155,1.9207426281260027e-05,1.926678653310934e-07,1.927275390504022e-09,0.0057355543352248795,0.0638379204892966
1923,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,3,0.206611867849773,0.4442091427933253,0.3146363171817734,0.0792514816144658,0.2702360615767714,682.3050036274421,679.6428570751953,670.0591617295943,591.674669273058,316.24612361718414,70.87926194921701,5.167074846355245,0.1287659227545621,0.0016164945870338,1.666903649500797e-05,1.6722531043114697e-07,1.6727913800078263e-09,0.0054914881933004756,0.041284403669724634
1924,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,4,0.2134537503524829,0.4540327787929105,0.3218620812144213,0.0893240028531384,0.280003811548007,697.3965032623184,694.8066014641424,685.525293282592,608.6676376577773,328.4873097765271,72.82815343951296,5.308537888622546,0.1413490318554426,0.0019563779587576,2.0650051404616743e-05,2.0770759119890437e-07,2.078296512957341e-09,0.007993166148026254,0.0011467889908257645
1925,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,5,0.2261700449497458,0.4710336000128109,0.3353357230457311,0.1243161523779273,0.3153698148737003,723.507402239364,720.967963426893,712.0258816881603,637.1647250435569,353.0964224345307,80.9398159904406,6.047179031406994,0.1741794730583412,0.0024430756323315,2.5628446767830477e-05,2.575716917993683e-07,2.5770138233900687e-09,0.1706632497406798,0.008027522935779796
1926,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,6,0.2433067502175127,0.4933069256235337,0.3531267251895101,0.1602983625764853,0.3628321088043069,757.7203732267061,755.271518614613,746.8778105832196,675.6786072497478,389.2795820248025,92.33526786480884,7.015601750836957,0.2068068235364508,0.0029176211915937,3.0603440950996154e-05,3.075629034359338e-07,3.077168423477072e-09,0.23936786869241578,0.09480122324159024
1927,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,7,0.2605954751209547,0.5162608960135262,0.3715893680512551,0.1685278160202871,0.4021250009954245,792.97628686767,790.5810992239183,782.4905507590424,713.3428419818817,423.7366433680156,102.9613915629392,7.733372433370125,0.2194845816064831,0.0030552229650552,3.199331641965924e-05,3.214762446659712e-07,3.2163165048328197e-09,0.2549270852401001,0.08065749235474018
1928,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,8,0.2767407958607364,0.5358057350119889,0.3868369812153157,0.1817325611293616,0.4421572125688306,822.9974752982927,820.6101323679211,812.6531633528248,744.3989760742634,451.9652217976535,112.86470418220946,8.508648853520477,0.24147314567331,0.0033719346419923,3.531802286499977e-05,3.548901660778145e-07,3.5506235446002024e-09,0.25297455610470443,0.10970948012232429
1929,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,9,0.2926516956389084,0.5532576453508389,0.4006139992900954,0.2250820730459446,0.497160626984402,849.8052290829319,847.4540891780053,839.6594660143277,772.5977393808892,479.3030295211638,123.9377425455217,9.776484195836629,0.2875154245717232,0.0040076814089336,4.193774626848931e-05,4.2136317889184485e-07,4.215630879996499e-09,0.24992372933064866,0.1357033639143731
1930,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,10,0.3101081104634333,0.5716522034755722,0.4151357184964938,0.264107646713861,0.5439832160516904,878.0564794694659,875.7312536055587,867.9413928454569,800.7740931392462,503.0334181137363,133.32276407411263,10.91130197573964,0.3266559777880269,0.004602675246834,4.825687277203785e-05,4.849540671163052e-07,4.851942679743347e-09,0.26231008603331507,0.14487767584097866
1931,mnli_matched_100,base,2,2000000,3,mnli_matched_100,base,6,2000000,11,0.3238777295535366,0.5867704419172215,0.4269986658654056,0.2772691803285347,0.5806405704362179,901.278671260142,898.9838539953977,891.1701463860286,823.6968955316522,521.803765770879,140.8348341150525,11.838412258063546,0.3411693636917137,0.0047562502059916,4.9858182181617024e-05,5.010479360511161e-07,5.012963864497335e-09,0.25809994508511813,0.17928134556574926
1932,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,0,0.2899329092481204,0.496306347131724,0.3608793399721701,0.221608789457339,0.4479718032379045,762.3254357958372,759.2276378304957,745.9419347693708,652.3112272289686,372.86854302041417,99.69027914999292,9.061210236213505,0.3024307753704538,0.0049364737631586,5.3410164929021576e-05,5.386000321816569e-07,5.3905489306609005e-09,0.006467752760998202,0.15596330275229364
1933,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,1,0.2526714952872742,0.4797846187324212,0.3444874561503489,0.1632574463824851,0.3757084689686174,736.9499453305643,734.1376425398882,723.0495998237346,636.4322188201785,353.4724240322555,88.95448866982545,7.566533472274845,0.2359163223442033,0.0035758689786535,3.825615456771726e-05,3.853368913001597e-07,3.856175226821806e-09,0.01641344804442013,0.09633027522935778
1934,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,2,0.2329933012393384,0.4677990617374603,0.3336983669007595,0.1202923672297781,0.327796239551644,718.5397392537118,715.8451881458817,705.9123603561545,625.4138301738953,343.88719776550045,81.86005389270343,6.432140702331029,0.1837029498304601,0.0026538512955262,2.818529077598962e-05,2.836812883136676e-07,2.838661544488069e-09,0.008664348038318392,0.10741590214067287
1935,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,3,0.2201604198883611,0.4601071138397655,0.3270241153082457,0.0937858723069503,0.2952291502681783,706.7239439464083,704.0803153718227,694.7425143757497,617.6605408520146,337.054474920109,76.50925207378779,5.650192818421996,0.1498922807057028,0.0020867409727894,2.204106840690109e-05,2.217133587488397e-07,2.2184506883053604e-09,0.008908414180242796,0.08486238532110091
1936,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,4,0.2180044660164057,0.4593121105510662,0.3258053421188589,0.0691761280303902,0.276996190344172,705.5055914133252,702.9262895140109,693.9587799809476,619.0094620715404,337.1180645995863,73.8170115606004,5.158317686704084,0.1265025487998285,0.0016285143464516,1.6906973836238446e-05,1.697421997226069e-07,1.6981000141709852e-09,0.006406736225517018,0.04243119266055051
1937,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,5,0.2237949895264146,0.4676290357095468,0.3322772624801012,0.0916988971775796,0.2951038730410555,718.2770905290612,715.7682738299933,707.1954961951683,634.7436170298615,351.8603065940476,78.2614756895307,5.501369455495759,0.144107735828086,0.0020335922906287,2.150896869536085e-05,2.163872416883019e-07,2.165183833446524e-09,0.15626334736713654,0.05160550458715607
1938,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,6,0.2387099921668376,0.4872091794199074,0.3479298038443809,0.1383111660902387,0.3388654946288418,748.355433703158,745.9134408493144,737.9123293990473,669.3170551174285,385.0027729652918,88.4104814535489,6.322942641267822,0.1814596895753948,0.0029394556689886,3.195503561191949e-05,3.224346289213996e-07,3.227266811223288e-09,0.2249679663188725,0.051223241590213964
1939,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,7,0.2549920028740311,0.5089036163342842,0.3652208858927372,0.1492412464926262,0.37707757011778,781.675794264509,779.2710199820398,771.5911207955703,705.2004583461988,418.322071082667,98.6841707922309,7.0156909252860125,0.1966346409225694,0.0031572885197274,3.4272847786885195e-05,3.457674949741988e-07,3.460751899265343e-09,0.24052718286655683,0.037079510703363905
1940,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,8,0.2714430008748698,0.5284570717056034,0.3804292722389905,0.1512087061090854,0.4155762006255772,811.7115731939994,809.3598366568182,801.8213610686273,736.382117437304,446.735252703731,108.60693314169458,7.79396626477476,0.2146550337319073,0.0032137175328545,3.4316336355274635e-05,3.4557871422093245e-07,3.458228717998807e-09,0.23857465373116116,0.06613149847094801
1941,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,9,0.2876079605296171,0.546451050795375,0.3947676529940861,0.2006831039922115,0.471636692154245,839.3510512733455,837.0280555616822,829.6503231246038,765.3858100204106,474.72813632337545,119.9280010190418,9.04524626967584,0.2643449565391436,0.0041193718414935,4.431718892591117e-05,4.4665159971169516e-07,4.470035349855988e-09,0.2355238269571054,0.09212538226299682
1942,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,10,0.3052960086973848,0.5654399903984799,0.4096382850441048,0.2454237740231791,0.5214133270056307,868.5145531645248,866.2021065811891,858.8317279366146,794.4799191601549,499.335933157194,129.69161925331022,10.235421809951326,0.3094754415262741,0.0048987597151474,5.280407372446798e-05,5.322890367181984e-07,5.3271866467991595e-09,0.2479101836597718,0.10129969418960239
1943,mnli_matched_100,base,2,2000000,4,mnli_matched_100,base,6,2000000,11,0.3194044904762221,0.5810001504304088,0.4219924065860897,0.2793981359185081,0.5633443170140224,892.4157137091931,890.1498826697173,882.7539295902918,818.0813008598188,518.7120690652168,137.52503288566416,11.239433233616795,0.3377801238917285,0.0054434466831601,5.892151169987209e-05,5.942250814160937e-07,5.947318895088899e-09,0.24370004271157486,0.135703363914373
1944,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,0,0.3014391318002125,0.5129376338591793,0.3739310329152226,0.2583761031543746,0.4881727412374714,787.8693999040319,784.8321528477583,771.6916765288504,678.9141673802004,395.7299411860655,107.81738993994398,9.958533643151348,0.3462647568113964,0.0053010077139692,5.628322548609631e-05,5.663622618818382e-07,5.667180309746355e-09,0.00030508267740558814,0.14067278287461782
1945,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,1,0.2683354527061142,0.4969491110618448,0.35797525344481,0.2041836823796009,0.4198334446641272,763.3148864012205,760.567798925968,749.682470936831,664.2513268815588,377.8173887332265,97.9277666685838,8.538414945651898,0.2799766322500698,0.0040366517288158,4.241878392214824e-05,4.263793864939528e-07,4.2660003304269075e-09,0.009640612606016341,0.08103975535168195
1946,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,2,0.249643676212287,0.4841952862186252,0.3465217585210663,0.1597870064263452,0.3692405279636996,743.7261539632583,741.0989869232128,731.3880115581919,652.2181332985059,367.6433006459764,90.67917391006289,7.336358496896629,0.2226087125013793,0.0031397432943301,3.291496936275068e-05,3.307713449389859e-07,3.309346268572688e-09,0.001891512599914602,0.09212538226299705
1947,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,3,0.2350003101789194,0.4748996946707132,0.3386290690162532,0.1293769441115497,0.3322164942929169,729.4446837026464,726.8676945543078,717.7669783588926,642.1421181083431,359.09554642780165,84.71837735315313,6.476788388433512,0.1820991036580517,0.0025211738589855,2.64049155371043e-05,2.653308295857749e-07,2.6545995240550667e-09,0.002135578741839006,0.06957186544342508
1948,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,4,0.2284006872075208,0.4697140754424328,0.3339862583623838,0.0989019225860401,0.3040141457472569,721.483045256135,718.96137640019,710.2600844022841,637.0246007264209,354.0564430458289,79.96066407828772,5.732954755220636,0.1509251699653717,0.0021446039121081,2.272994430172528e-05,2.2872348011454858e-07,2.288674442469478e-09,0.0003660992128867724,0.027140672782874686
1949,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,5,0.226834424298344,0.4690664792414266,0.3331729043768291,0.0865670699559617,0.2983274286107993,720.4865467257839,718.029162694418,709.780734991157,639.5645335569518,358.59643156480183,80.5707440154024,5.59121270995486,0.1318933256995609,0.0016752904901425,1.7342063332874668e-05,1.7405300603415464e-07,1.741167128934656e-09,0.16303618280554033,0.03631498470948025
1950,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,6,0.2360194360418402,0.4811648800002842,0.3427114518235382,0.105109740439401,0.3233908126480038,739.0709592035182,736.6754301872526,729.0541764361074,663.1886792018022,383.43759923995015,87.67511233596329,6.049320549055771,0.1422549275400579,0.0018402831506791,1.913400580001148e-05,1.9213176841451936e-07,1.9221160067100692e-09,0.2317408017572763,0.06651376146788979
1951,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,7,0.2503425478197546,0.5004815166862071,0.3580416618000508,0.1195154589933351,0.3573907510247796,768.7401694864577,766.3772718591533,759.093133326083,695.5753819169936,414.05973246204326,96.94211799234128,6.65364843459367,0.1568133874775914,0.0020683326285734,2.158070117065319e-05,2.1678089043096482e-07,2.1687911300436253e-09,0.24730001830496062,0.05237003058103973
1952,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,8,0.2658500441978305,0.519553403204823,0.3730523112645049,0.1413662400534102,0.3975800340828601,798.034457448877,795.7204480217736,788.5792406726753,726.027874051832,441.8809068830327,106.68675396017883,7.443893515834368,0.1836591426753793,0.0024999363313629,2.618280661241973e-05,2.6310795096111506e-07,2.63236984621579e-09,0.24534748916956495,0.08142201834862384
1953,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,9,0.2823153656277419,0.5376658938817045,0.3874115503770257,0.1863390351267333,0.4516943502569273,825.8569339700663,823.6202581176151,816.6378929748565,755.2426545059949,469.9842657929117,118.05784827068624,8.687975352670712,0.227289401588646,0.0031390144749631,3.291809654874578e-05,3.308303857236288e-07,3.3099664247046643e-09,0.24229666239550918,0.10741590214067265
1954,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,10,0.3004543714303248,0.5571272472573743,0.4027299903068388,0.2356114794328773,0.502891778050067,855.7458886678694,853.4993537635294,846.5261848069399,785.0553672044675,495.2599673494916,128.12801815401562,9.923004397374411,0.273545497582503,0.0038701770564729,4.07239271826762e-05,4.094244049994333e-07,4.096446822889349e-09,0.2546830190981756,0.11659021406727821
1955,mnli_matched_100,base,2,2000000,5,mnli_matched_100,base,6,2000000,11,0.3154248491785359,0.5737473430813647,0.4158558158091224,0.2717649485366674,0.5479866444787662,881.2752699121763,879.0673526213471,872.0642056551821,810.2300498085772,515.9197831764005,136.54255444455202,11.034726957991644,0.3061957315885522,0.0043532525946157,4.587063804914774e-05,4.61239527959473e-07,4.6149495808215445e-09,0.25047287814997865,0.1509938837920488
1956,mnli_matched_100,base,2,2000000,6,mnli_matched_100,base,6,2000000,0,0.3293856372940756,0.5437078949733134,0.3990533580244192,0.2970950774817219,0.5472101255359298,835.1340163544639,832.1383002687338,819.2498938291533,728.0276035710617,437.3329011853292,120.31591614508912,11.129089097774486,0.3902109921798854,0.0058703890657113,6.206725021508472e-05,6.242751045831544e-07,6.2463792587822554e-09,0.016657514186344424,0.15022935779816515
